id_orgao,nm_orgao,sigla_orgao,esfera,home_page,nome_municipio,cd_municipio_ibge
80401,CM DE SANTO EXPEDITO DO SUL,CM S EXPED,MUNICIPAL,www.camarasantoexpeditodosul.rs.gov.br,SANTO EXPEDITO DO SUL,4317954
80500,PM DE SÃO JOÃO DO POLÊSINE,PM S J POL,MUNICIPAL,www.saojoaodopolesine.rs.gov.br,SÃO JOÃO DO POLÊSINE,4318432
80501,CM DE SÃO JOÃO DO POLÊSINE,CM S J POL,MUNICIPAL,www.saojoaodopolesine.rs.leg.br,SÃO JOÃO DO POLÊSINE,4318432
80600,PM DE SÃO JOSÉ DAS MISSÕES,PM,MUNICIPAL,www.saojosedasmissoes.rs.gov.br,SÃO JOSÉ DAS MISSÕES,4318457
80601,CM DE SÃO JOSÉ DAS MISSÕES,CM S J MIS,MUNICIPAL,camarasjm.rs.gov.br,SÃO JOSÉ DAS MISSÕES,4318457
80700,PM DE SÃO JOSÉ DO INHACORÁ,PM,MUNICIPAL,www.sjinhacora.com.br,SÃO JOSÉ DO INHACORÁ,4318499
80701,CM DE SÃO JOSÉ DO INHACORÁ,CM S J INH,MUNICIPAL,www.camarasaojosedoinhacora.rs.gov.br,SÃO JOSÉ DO INHACORÁ,4318499
80800,PM DE SÃO JOSÉ DOS AUSENTES,PM S J AUS,MUNICIPAL,www.saojosedosausentes.rs.gov.br,SÃO JOSÉ DOS AUSENTES,4318622
80801,CM DE SÃO JOSÉ DOS AUSENTES,CM S J AUS,MUNICIPAL,www.saojosedosausentes.rs.leg.br,SÃO JOSÉ DOS AUSENTES,4318622
81000,PM DE SÃO PEDRO DA SERRA,PM S P DA,MUNICIPAL,www.saopedrodaserra.rs.gov.br,SÃO PEDRO DA SERRA,4319356
81001,CM DE SÃO PEDRO DA SERRA,CM S P DA,MUNICIPAL,www.camarasaopedrodaserra.rs.gov.br,SÃO PEDRO DA SERRA,4319356
81100,PM DE SÃO PEDRO DO BUTIÁ,PM,MUNICIPAL,www.saopedrodobutia.rs.gov.br,SÃO PEDRO DO BUTIÁ,4319372
81101,CM DE SÃO PEDRO DO BUTIÁ,CM S P DO,MUNICIPAL,www.camarasaopedrodobutia.rs.gov.br,SÃO PEDRO DO BUTIÁ,4319372
81200,PM DE SÃO VALENTIM DO SUL,PM S VALEN,MUNICIPAL,www.saovalentimdosul.rs.gov.br,SÃO VALENTIM DO SUL,4319711
81201,CM DE SÃO VALENTIM DO SUL,CM S VALEN,MUNICIPAL,www.saovalentimdosul.rs.gov.br,SÃO VALENTIM DO SUL,4319711
81300,PM DE SÃO VALÉRIO DO SUL,,MUNICIPAL,www.saovaleriodosul.rs.gov.br,SÃO VALÉRIO DO SUL,4319737
81301,CM DE SÃO VALÉRIO DO SUL,CM S VAL D,MUNICIPAL,www.saovaleriodosul.rs.gov.br/,SÃO VALÉRIO DO SUL,4319737
81400,PM DE SENTINELA DO SUL,PM SENT DO,MUNICIPAL,www.sentineladosul.rs.gov.br,SENTINELA DO SUL,4320354
81401,CM DE SENTINELA DO SUL,CM SENT DO,MUNICIPAL,www.sentineladosul.rs.leg.br,SENTINELA DO SUL,4320354
81500,PM DE SÉRIO,PM SERIO,MUNICIPAL,www.municipiodeserio.com.br,SÉRIO,4320453
81501,CM DE SÉRIO,CM SERIO,MUNICIPAL,camaradeserio.rs.gov.br/,SÉRIO,4320453
81600,PM DE SERTÃO SANTANA,PM,MUNICIPAL,www.sertaosantana-rs.com.br,SERTÃO SANTANA,4320552
81601,CM DE SERTÃO SANTANA,CM SERTAO,MUNICIPAL,www.cmsertaosantana.rs.gov.br,SERTÃO SANTANA,4320552
81700,PM DE SINIMBU,PM SINIMBU,MUNICIPAL,www.sinimbu.rs.gov.br,SINIMBU,4320677
81701,CM DE SINIMBU,CM SINIMBU,MUNICIPAL,www.camarasinimbu.rs.gov.br,SINIMBU,4320677
81800,PM DE TIRADENTES DO SUL,PM TIR DO,MUNICIPAL,www.tiradentesdosul.rs.gov.br,TIRADENTES DO SUL,4321477
81801,CM DE TIRADENTES DO SUL,CM TIR DO,MUNICIPAL,www.tiradentesdosul.rs.gov.br/,TIRADENTES DO SUL,4321477
81900,PM DE TRAVESSEIRO,PM TRAVESS,MUNICIPAL,www.travesseiro.rs.gov.br,TRAVESSEIRO,4321626
81901,CM DE TRAVESSEIRO,CM TRAVESS,MUNICIPAL,www.camaratravesseiro.com.br,TRAVESSEIRO,4321626
82000,PM DE TRÊS FORQUILHAS,PM TRES FO,MUNICIPAL,www.tresforquilhas.rs.gov.br,TRÊS FORQUILHAS,4321832
82001,CM DE TRÊS FORQUILHAS,CM TRES FO,MUNICIPAL,www.camaratresforquilhas.rs.gov.br,TRÊS FORQUILHAS,4321832
82100,PM DE TUPANCI DO SUL,PM TUPANCI,MUNICIPAL,www.tupancidosul.rs.gov.br,TUPANCI DO SUL,4322186
82101,CM DE TUPANCI DO SUL,CM TUPANCI,MUNICIPAL,www.camaratupancidosul.rs.gov.br,TUPANCI DO SUL,4322186
82200,PM DE UNIÃO DA SERRA,PM UNIAO S,MUNICIPAL,www.uniaodaserra.rs.gov.br,UNIÃO DA SERRA,4322350
82201,CM DE UNIÃO DA SERRA,CM UNIAO S,MUNICIPAL,www.camarauniaodaserra.com.br,UNIÃO DA SERRA,4322350
82300,PM DE VALE DO SOL,PM VALE DO,MUNICIPAL,www.valedosol.rs.gov.br,VALE DO SOL,4322533
82301,CM DE VALE DO SOL,CM VALE DO,MUNICIPAL,www.camaravaledosol.rs.gov.br,VALE DO SOL,4322533
82400,PM DE VALE REAL,PM VALE RE,MUNICIPAL,www.valereal.rs.gov.br,VALE REAL,4322541
82401,CM DE VALE REAL,CM VALE RE,MUNICIPAL,www.camaravalereal.rs.gov.br,VALE REAL,4322541
82500,PM DE VILA NOVA DO SUL,PM V NOVA,MUNICIPAL,www.vilanovadosul.rs.gov.br,VILA NOVA DO SUL,4323457
82501,CM DE VILA NOVA DO SUL,CM VILA N,MUNICIPAL,www.camaravilanovadosul.rs.gov.br,VILA NOVA DO SUL,4323457
82600,PM DE VITÓRIA DAS MISSÕES,PM V MISSO,MUNICIPAL,www.vitoriadasmissoes.rs.gov.br,VITÓRIA DAS MISSÕES,4323754
82601,CM DE VITÓRIA DAS MISSÕES,CM V MISSO,MUNICIPAL,www.camaravitoriadasmissoes.rs.gov.br,VITÓRIA DAS MISSÕES,4323754
82700,PM DE XANGRI-LÁ,PM X. LÁ,MUNICIPAL,www.xangrila.rs.gov.br,XANGRI-LÁ,4323804
82701,CM DE XANGRI-LÁ,CM XANGRI-,MUNICIPAL,www.xangrila.rs.leg.br,XANGRI-LÁ,4323804
82800,PM DE SÃO MARTINHO DA SERRA,PM S MART,MUNICIPAL,www.saomartinhodaserra.rs.gov.br,SÃO MARTINHO DA SERRA,4319125
82801,CM DE SÃO MARTINHO DA SERRA,CMV S MART,MUNICIPAL,camarasaomartinhodaserra.rs.gov.br/,SÃO MARTINHO DA SERRA,4319125
82900,PM DE ARARICÁ,PM ARARICA,MUNICIPAL,www.ararica.rs.gov.br,ARARICÁ,4300877
82901,CM DE ARARICÁ,CM ARARICA,MUNICIPAL,www.camaraararica.rs.gov.br/,ARARICÁ,4300877
83000,PM DE BARRA DO QUARAÍ,PM BARRA Q,MUNICIPAL,www.barradoquarai.rs.gov.br,BARRA DO QUARAÍ,4301875
83001,CM DE BARRA DO QUARAÍ,CM BARRA Q,MUNICIPAL,www.barradoquarai.rs.leg.br,BARRA DO QUARAÍ,4301875
83100,PM DE NOVA RAMADA,PM NOVA RA,MUNICIPAL,www.novaramada.rs.gov.br,NOVA RAMADA,4313334
83101,CM DE NOVA RAMADA,CM NOVA RA,MUNICIPAL,www.novaramada.rs.gov.br,NOVA RAMADA,4313334
83200,PM DE BENJAMIN CONSTANT DO SUL,PM BENJ CO,MUNICIPAL,www.benjaminconstantdosul.rs.gov.br,BENJAMIN CONSTANT DO SUL,4302055
83201,CM DE BENJAMIN CONSTANT DO SUL,CM BENJ CO,MUNICIPAL,camarabcs.rs.gov.br/index.php,BENJAMIN CONSTANT DO SUL,4302055
83300,PM DE CAPIVARI DO SUL,PM CAPIV S,MUNICIPAL,www.capivaridosul.rs.gov.br,CAPIVARI DO SUL,4304671
83301,CM DE CAPIVARI DO SUL,CM CAPIV S,MUNICIPAL,www.camaracapivaridosul.rs.gov.br,CAPIVARI DO SUL,4304671
83400,PM DE CARAÁ,PM CARAA,MUNICIPAL,www.caraa.rs.gov.br,CARAÁ,4304713
83401,CM DE CARAÁ,CM CARAA,MUNICIPAL,www.cmcaraa.rs.gov.br,CARAÁ,4304713
83500,PM DE CERRITO,PM CERRITO,MUNICIPAL,www.cerrito.rs.gov.br,CERRITO,4305124
83501,CM DE CERRITO,CM CERRITO,MUNICIPAL,www.cerrito.rs.leg.br,CERRITO,4305124
83600,PM DE CHUÍ,PM CHUI,MUNICIPAL,www.chui.rs.gov.br,CHUÍ,4305439
83601,CM DE CHUÍ,CM CHUI,MUNICIPAL,www.camaradevereadoresdochui.blogspot.com.br,CHUÍ,4305439
83700,PM DE CHUVISCA,PM CHUVISC,MUNICIPAL,WWW.CHUVISCA.RS.GOV.BR,CHUVISCA,4305447
83701,CM DE CHUVISCA,CM CHUVISC,MUNICIPAL,www.camarachuvisca.rs.gov.br,CHUVISCA,4305447
83800,PM DE DOM PEDRO DE ALCÂNTARA,PM D PEDRO,MUNICIPAL,www.dompedrodealcantara.rs.gov.br,DOM PEDRO DE ALCÂNTARA,4306551
83801,CM DE DOM PEDRO DE ALCÂNTARA,CM D PEDRO,MUNICIPAL,www.dompedrodealcantara.rs.leg.br,DOM PEDRO DE ALCÂNTARA,4306551
83900,PM DE DILERMANDO DE AGUIAR,PM DILER A,MUNICIPAL,www.dilermandodeaguiar.rs.gov.br,DILERMANDO DE AGUIAR,4306379
83901,CM DE DILERMANDO DE AGUIAR,CM DILER A,MUNICIPAL,www.cvdilermando.blogspot.com.br,DILERMANDO DE AGUIAR,4306379
84000,PM DE DOUTOR RICARDO,PM DOUT RI,MUNICIPAL,www.doutorricardo.rs.gov.br,DOUTOR RICARDO,4306759
84001,CM DE DOUTOR RICARDO,CM DOUT RI,MUNICIPAL,www.camaradoutorricardo.rs.gov.br,DOUTOR RICARDO,4306759
84100,PM DE ESPERANÇA DO SUL,PM ESP DO,MUNICIPAL,www.esperancadosul.rs.gov.br,ESPERANÇA DO SUL,4307450
84101,CM DE ESPERANÇA DO SUL,CM ESP DO,MUNICIPAL,esperancadosul.rs.leg.br,ESPERANÇA DO SUL,4307450
84200,PM DE ESTRELA VELHA,PM ESTR VE,MUNICIPAL,www.estrelavelha.rs.gov.br,ESTRELA VELHA,4307815
84201,CM DE ESTRELA VELHA,CM ESTR VE,MUNICIPAL,www.camaraestrelavelha.rs.gov.br,ESTRELA VELHA,4307815
84300,PM DE FAZENDA VILANOVA,PM FAZ VIL,MUNICIPAL,www.fazendavilanova.rs.gov.br,FAZENDA VILANOVA,4308078
84301,CM DE FAZENDA VILANOVA,CM FAZ VIL,MUNICIPAL,www.camarafazendavilanova.com.br,FAZENDA VILANOVA,4308078
84400,PM DE FLORIANO PEIXOTO,PM FL PEIX,MUNICIPAL,www.florianopeixoto-rs.com.br,FLORIANO PEIXOTO,4308250
84401,CM DE FLORIANO PEIXOTO,CM FL PEIX,MUNICIPAL,www.florianopeixoto-rs.com.br,FLORIANO PEIXOTO,4308250
84500,PM DE HERVEIRAS,PM HERVEIR,MUNICIPAL,www.herveiras.rs.gov.br,HERVEIRAS,4309571
84501,CM DE HERVEIRAS,CM HERVEIR,MUNICIPAL,www.camaraherveiras.rs.gov.br,HERVEIRAS,4309571
84600,PM DE ITAARA,PM ITAARA,MUNICIPAL,www.itaara.rs.gov.br,ITAARA,4310538
84601,CM DE ITAARA,CM ITAARA,MUNICIPAL,www.itaara.rs.leg.br,ITAARA,4310538
84700,PM DE JARI,PM JARI,MUNICIPAL,www.jari.rs.gov.br,JARI,4311130
84701,CM DE JARI,CM JARI,MUNICIPAL,www.camarajari.rs.gov.br,JARI,4311130
84800,PM DE MAÇAMBARÁ,PM MAÇAMBA,MUNICIPAL,www.macambara.rs.gov.br,MAÇAMBARÁ,4311718
84801,CM DE MAÇAMBARÁ,CM MACAMBA,MUNICIPAL,www.camaramacambara.rs.gov.br,MAÇAMBARÁ,4311718
84900,PM DE MARQUES DE SOUZA,PM MAR SOU,MUNICIPAL,www.marquesdesouza.rs.gov.br,MARQUES DE SOUZA,4312054
84901,CM DE MARQUES DE SOUZA,CM MAR SOU,MUNICIPAL,www.camaramarquesdesouza.com.br,MARQUES DE SOUZA,4312054
85000,PM DE VALE VERDE,PM VALE VE,MUNICIPAL,www.valeverde.rs.gov.br,VALE VERDE,4322525
85001,CM DE VALE VERDE,CM VALE VE,MUNICIPAL,www.valeverde.rs.gov.br,VALE VERDE,4322525
85100,PM DE MONTE ALEGRE DOS CAMPOS,PM M A CAM,MUNICIPAL,www.montealegredoscampos.rs.gov.br/,MONTE ALEGRE DOS CAMPOS,4312377
85101,CM DE MONTE ALEGRE DOS CAMPOS,CM M A CAM,MUNICIPAL,www.montealegredoscampos.rs.gov.br/,MONTE ALEGRE DOS CAMPOS,4312377
85200,PM DE MUITOS CAPÕES,PM M CAPOE,MUNICIPAL,www.muitoscapoes.rs.gov.br,MUITOS CAPÕES,4312617
85201,CM DE MUITOS CAPÕES,CM M CAPOE,MUNICIPAL,www.camaramuitoscapoes.rs.gov.br,MUITOS CAPÕES,4312617
85300,PM DE PASSA SETE,PM PASSA S,MUNICIPAL,www.passasete.rs.gov.br,PASSA SETE,4314068
85301,CM DE PASSA SETE,CM PASSA S,MUNICIPAL,www.camarapassasete.rs.gov.br,PASSA SETE,4314068
85400,PM DE BALNEÁRIO PINHAL,PM B PINHA,MUNICIPAL,www.balneariopinhal.rs.gov.br,BALNEÁRIO PINHAL,4301636
85401,CM DE BALNEÁRIO PINHAL,CM B PINHA,MUNICIPAL,www.camarabpinhal.rs.gov.br/,BALNEÁRIO PINHAL,4301636
85500,PM DE NOVO CABRAIS,PM N CABRA,MUNICIPAL,www.novocabrais.rs.gov.br,NOVO CABRAIS,4313391
85501,CM DE NOVO CABRAIS,CM N CABRA,MUNICIPAL,www.novocabrais.rs.leg.br,NOVO CABRAIS,4313391
85600,PM DE MAMPITUBA,PM MAMPITU,MUNICIPAL,www.mampituba.rs.gov.br,MAMPITUBA,4311734
85601,CM DE MAMPITUBA,CM MAMPITU,MUNICIPAL,mampituba.rs.leg.br,MAMPITUBA,4311734
85700,PM DE SENADOR SALGADO FILHO,PM SEN S F,MUNICIPAL,www.senadorsalgadofilho.rs.gov.br,SENADOR SALGADO FILHO,4320321
85701,CM DE SENADOR SALGADO FILHO,CM SEN S F,MUNICIPAL,www.camarasenadorsalgadofilho.rs.gov.br,SENADOR SALGADO FILHO,4320321
85800,PM DE SETE DE SETEMBRO,PM S SETEM,MUNICIPAL,www.setedesetembro.rs.gov.br,SETE DE SETEMBRO,4320578
85801,CM DE SETE DE SETEMBRO,CM S SETEM,MUNICIPAL,www.setedesetembro.rs.gov.br,SETE DE SETEMBRO,4320578
85900,PM DE TABAÍ,PM TABAI,MUNICIPAL,www.tabai.rs.gov.br,TABAÍ,4320859
85901,CM DE TABAÍ,CM TABAI,MUNICIPAL,www.camaratabai.com.br,TABAÍ,4320859
86000,PM DE TOROPI,PM TOROPI,MUNICIPAL,www.toropi.rs.gov.br,TOROPI,4321493
86001,CM DE TOROPI,CM TOROPI,MUNICIPAL,www.camaratoropi.rs.gov.br/,TOROPI,4321493
86100,PM DE TURUÇU,PM TURUCU,MUNICIPAL,www.turucu.rs.gov.br,TURUÇU,4322327
86101,CM DE TURUÇU,CM TURUCU,MUNICIPAL,www.turucu.rs.leg.br,TURUÇU,4322327
86200,PM DE UBIRETAMA,PM UBIRETA,MUNICIPAL,www.ubiretama.rs.gov.br,UBIRETAMA,4322343
86201,CM DE UBIRETAMA,CM UBIRETA,MUNICIPAL,www.camaraubiretama.rs.gov.br,UBIRETAMA,4322343
86300,PM DE UNISTALDA,PM UNISTAL,MUNICIPAL,www.unistalda.rs.gov.br,UNISTALDA,4322376
86301,CM DE UNISTALDA,CM UNISTAL,MUNICIPAL,www.camaradeunistalda.rs.gov.br,UNISTALDA,4322376
86400,PM DE VESPASIANO CORRÊA,PM V CORRE,MUNICIPAL,www.vespasianocorrears.com.br,VESPASIANO CORRÊA,4322855
86401,CM DE VESPASIANO CORRÊA,CM V CORRE,MUNICIPAL,www.legislativo.vespasianocorrears.com.br,VESPASIANO CORRÊA,4322855
86500,PM DE NOVA CANDELÁRIA,PM N CANDE,MUNICIPAL,www.pmnovacandelaria.com.br,NOVA CANDELÁRIA,4313011
86501,CM DE NOVA CANDELÁRIA,CM N CANDE,MUNICIPAL,www.novacandelaria.rs.gov.br,NOVA CANDELÁRIA,4313011
86600,PM DE CRISTAL DO SUL,PM C DO SU,MUNICIPAL,www.cristaldosul.rs.gov.br,CRISTAL DO SUL,4306072
86601,CM DE CRISTAL DO SUL,CM C DO SU,MUNICIPAL,www.cmvcristaldosul.com.br,CRISTAL DO SUL,4306072
86700,PM DE VILA LÂNGARO,PM V LANGA,MUNICIPAL,www.vilalangaro.rs.gov.br,VILA LÂNGARO,4323358
86701,CM DE VILA LÂNGARO,CM V LANGA,MUNICIPAL,www.vilalangaro.rs.gov.br,VILA LÂNGARO,4323358
86800,PM DE BOA VISTA DO SUL,PM B V DO,MUNICIPAL,www.boavistadosul.rs.gov.br,BOA VISTA DO SUL,4302253
86801,CM DE BOA VISTA DO SUL,CM B V DO,MUNICIPAL,www.boavistadosul.rs.leg.br,BOA VISTA DO SUL,4302253
87056,EMPRESA PÚBLICA DE TRANSPORTE E CIRCULAÇÃO S/A.,EPTC,MUNICIPAL,eptc.com.br,PORTO ALEGRE,4314902
87057,INST. MUN. SEGURIDADE SOCIAL - CAPÃO DA  CANOA,IMSS,MUNICIPAL,imsscapaodacanoars.net.br,CAPÃO DA CANOA,4304630
87060,INST. PREV. MUNICIPAL - CARLOS BARBOSA,IPRAM,MUNICIPAL,,CARLOS BARBOSA,4304804
87528,ADM. DE  CONSÓRCIOS  INTERMUNIC. S/A. - CAXIAS DO SUL,ADCOINTER,MUNICIPAL,www.ceasaserra.com.br,CAXIAS DO SUL,4305108
87996,INST. MUN. SEGURIDADE SOCIAL SERV. MUN. DE PANAMBI,IMSS,MUNICIPAL,www.panambi.rs.gov.br,PANAMBI,4313904
87997,CONSÓRCIO INTERM. SAÚDE REGIÃO NORTE- FRED.WESTP.,CONSONORTE,MUNICIPAL,,FREDERICO WESTPHALEN,4308508
87999,CONS. INTERM. DE SAÚDE - CIS,CIS,MUNICIPAL,,SÃO BORJA,4318002
88000,FUND. CARAZINHENSE DE CULTURA - CARAZINHO,FUNDACC,MUNICIPAL,,CARAZINHO,4304705
88002,EMPRESA TIMBAÚVA S.A.- CÂNDIDO GODÓI,,MUNICIPAL,,CÂNDIDO GODÓI,4304309
88003,CONSÓRCIO INTERM. TRAT. RESÍD. SÓLID. URB.,CITRESU,MUNICIPAL,,BOM PROGRESSO,4302378
88006,CIA. OPERADORA DE MINERAÇÃO,COM,ESTADUAL,www.crm.gov.br,PORTO ALEGRE,4314902
88008,CONSÓRCIO INTERMUNICIPAL DE SAÚDE DE RODEIO BONITO,CIS,MUNICIPAL,,RODEIO BONITO,4315909
88009,FUND. ESTEIENSE DE MEIO AMBIENTE,FEMA,MUNICIPAL,,ESTEIO,4307708
88010,CONSÓRCIO INTERM. P/ COM. ABAST. PROD. HORTIGRANJEIROS,CICAH,MUNICIPAL,,SANTA MARIA,4316907
88011,CAIXA ESTADUAL S.A - AGÊNCIA DE FOMENTO/RS,CAIXARS,ESTADUAL,www.caixars.com.br,PORTO ALEGRE,4314902
88012,CONSÓRCIO DOS MUNIC. DO VALE DO RIO CAÍ - PARECI NOVO,COMVARC,MUNICIPAL,www.amvarc.com.br,PARECI NOVO,4314035
88014,CONSÓRCIO DOS MUNIC.DA ENCOSTA SUP. NORD.-B.GONÇALVES,COMESNE,MUNICIPAL,,BENTO GONÇALVES,4302105
88016,EMPRESA MUNICIPAL DE SERVIÇOS URBANOS - SAPIRANGA,EMSU,MUNICIPAL,,SAPIRANGA,4319901
88017,CONSÓRCIO INTERM.P/DEST.FINAL EMBAL.VAZIAS AGROTÓX.-P FUNDO,CINBALAGEN,MUNICIPAL,sigla: CINBALAGENS,PASSO FUNDO,4314100
88018,CONSÓRCIO INTERM. DE RECICL. E COMPOST. DE LIXO - CONILIXO,CONILIXO,MUNICIPAL,,TRINDADE DO SUL,4321956
88019,PM DE ACEGUÁ,PM,MUNICIPAL,www.acegua.rs.gov.br,ACEGUÁ,4300034
88020,PM DE ALMIRANTE TAMANDARÉ DO SUL,PM,MUNICIPAL,www.tamandaredosul.com.br,ALMIRANTE TAMANDARÉ DO SUL,4300471
88021,PM DE ARROIO DO PADRE,PM,MUNICIPAL,arroiodopadre.rs.gov.br,ARROIO DO PADRE,4301073
88022,PM DE BOA VISTA DO CADEADO,PM,MUNICIPAL,www.boavistadocadeado.rs.gov.br,BOA VISTA DO CADEADO,4302220
88023,PM DE BOA VISTA DO INCRA,PM,MUNICIPAL,www.boavistadoincra.rs.gov.br,BOA VISTA DO INCRA,4302238
88024,PM DE BOZANO,PM,MUNICIPAL,www.bozano.rs.gov.br,BOZANO,4302584
88025,PM DE CANUDOS DO VALE,PM,MUNICIPAL,www.canudosdovale.rs.gov.br,CANUDOS DO VALE,4304614
88026,PM DE CAPÃO BONITO DO SUL,PM,MUNICIPAL,www.capaobonitodosul.rs.gov.br,CAPÃO BONITO DO SUL,4304622
88027,PM DE CAPÃO DO CIPÓ,PM,MUNICIPAL,www.capaodocipo.rs.gov.br,CAPÃO DO CIPÓ,4304655
88028,PM DE COQUEIRO BAIXO,PM,MUNICIPAL,www.coqueirobaixo.com.br,COQUEIRO BAIXO,4305835
88029,PM DE CORONEL PILAR,PM,MUNICIPAL,www.coronelpilar.rs.gov.br,CORONEL PILAR,4305934
88030,PM DE CRUZALTENSE,PM,MUNICIPAL,www.cruzaltense.rs.gov.br,CRUZALTENSE,4306130
88031,PM DE FORQUETINHA,PM,MUNICIPAL,www.forquetinha.rs.gov.br,FORQUETINHA,4308433
88032,PM DE ITATI,PM,MUNICIPAL,www.itati.rs.gov.br,ITATI,4310652
88033,PM DE JACUIZINHO,PM,MUNICIPAL,www.jacuizinho.rs.gov.br,JACUIZINHO,4310876
88034,PM DE LAGOA BONITA DO SUL,PM,MUNICIPAL,www.lagoabonita.rs.gov.br,LAGOA BONITA DO SUL,4311239
88035,PM DE MATO QUEIMADO,PM,MUNICIPAL,www.matoqueimado-rs.com.br,MATO QUEIMADO,4312179
88036,PM DE NOVO XINGU,PM,MUNICIPAL,www.novoxingu.rs.gov.br,NOVO XINGU,4313466
88037,PM DE PAULO BENTO,PM,MUNICIPAL,www.paulobento.rs.gov.br,PAULO BENTO,4314134
88038,PM DE PEDRAS ALTAS,PM,MUNICIPAL,www.pedrasaltas.rs.gov.br,PEDRAS ALTAS,4314175
88039,PM DE PINHAL DA SERRA,PM,MUNICIPAL,www.pinhaldaserra.rs.gov.br,PINHAL DA SERRA,4314464
88040,PM DE PINTO BANDEIRA,PM,MUNICIPAL,www.pintobandeira.rs.gov.br,PINTO BANDEIRA,4314548
88041,PM DE QUATRO IRMÃOS,PM,MUNICIPAL,www.quatroirmaos.rs.gov.br,QUATRO IRMÃOS,4315313
88042,PM DE ROLADOR,PM,MUNICIPAL,www.rolador.rs.gov.br,ROLADOR,4315958
88043,PM DE SANTA CECÍLIA DO SUL,PM,MUNICIPAL,www.santaceciliadosul.rs.gov.br,SANTA CECÍLIA DO SUL,4316733
88044,PM DE SANTA MARGARIDA DO SUL,PM,MUNICIPAL,www.santamargaridadosul.rs.gov.br,SANTA MARGARIDA DO SUL,4316972
88045,PM DE SÃO JOSÉ DO SUL,PM,MUNICIPAL,www.saojosedosul.rs.gov.br,SÃO JOSÉ DO SUL,4318614
88046,PM DE SÃO PEDRO DAS MISSÕES,PM,MUNICIPAL,www.saopedrodasmissoes.rs.gov.br,SÃO PEDRO DAS MISSÕES,4319364
88047,PM DE TIO HUGO,PM,MUNICIPAL,www.tiohugo.rs.gov.br,TIO HUGO,4321469
88048,PM DE WESTFÁLIA,PM,MUNICIPAL,www.westfalia.rs.gov.br,WESTFÁLIA,4323770
88049,CM DE ACEGUÁ,CM,MUNICIPAL,cmacegua.rs.gov.br,ACEGUÁ,4300034
88050,CM DE ALMIRANTE TAMANDARÉ DO SUL,CM,MUNICIPAL,www.camaraats.com.br,ALMIRANTE TAMANDARÉ DO SUL,4300471
88051,CM DE ARROIO DO PADRE,CM,MUNICIPAL,www.arroiodopadre.rs.leg.br,ARROIO DO PADRE,4301073
88052,CM DE BOA VISTA DO CADEADO,CM,MUNICIPAL,www.camaraboavistadocadeado.rs.gov.br,BOA VISTA DO CADEADO,4302220
88053,CM DE BOA VISTA DO INCRA,CM,MUNICIPAL,boavistadoincra.rs.gov.br,BOA VISTA DO INCRA,4302238
88054,CM DE BOZANO,CM,MUNICIPAL,www.camarabozano.rs.gov.br,BOZANO,4302584
88055,CM DE CANUDOS DO VALE,CM,MUNICIPAL,www.camaracanudosdovale.rs.gov.br/,CANUDOS DO VALE,4304614
88056,CM DE CAPÃO BONITO DO SUL,CM,MUNICIPAL,www.capaobonitodosul.rs.leg.br,CAPÃO BONITO DO SUL,4304622
88057,CM DE CAPÃO DO CIPÓ,CM,MUNICIPAL,www.cmcapaodocipo.rs.gov.br,CAPÃO DO CIPÓ,4304655
88058,CM DE COQUEIRO BAIXO,CM,MUNICIPAL,www.camaracoqueirobaixo.com.br,COQUEIRO BAIXO,4305835
88059,CM DE CORONEL PILAR,CM,MUNICIPAL,www.camaracoronelpilar.rs.gov.br,CORONEL PILAR,4305934
88060,CM DE CRUZALTENSE,CM,MUNICIPAL,www.cruzaltense.rs.gov.br,CRUZALTENSE,4306130
88061,CM DE FORQUETINHA,CM,MUNICIPAL,www.forquetinha.rs.gov.br,FORQUETINHA,4308433
88062,CM DE ITATI,CM,MUNICIPAL,www.camaraitati.com.br,ITATI,4310652
88063,CM DE JACUIZINHO,CM,MUNICIPAL,www.camarajacuizinho.rs.gov.br/,JACUIZINHO,4310876
88064,CM DE LAGOA BONITA DO SUL,CM,MUNICIPAL,www.camaralagoabonitadosul.rs.gov.br,LAGOA BONITA DO SUL,4311239
88065,CM DE MATO QUEIMADO,CM,MUNICIPAL,www.cmmatoqueimado.rs.gov.br,MATO QUEIMADO,4312179
88066,CM DE NOVO XINGU,CM,MUNICIPAL,www.legislativonovoxingu.com.br,NOVO XINGU,4313466
88067,CM DE PAULO BENTO,CM,MUNICIPAL,www.cmpaulobento.rs.gov.br,PAULO BENTO,4314134
88068,CM DE PEDRAS ALTAS,CM,MUNICIPAL,www.camarapedrasaltas.rs.gov.br,PEDRAS ALTAS,4314175
88069,CM DE PINHAL DA SERRA,CM,MUNICIPAL,www.cmps.rs.gov.br,PINHAL DA SERRA,4314464
88070,CM DE PINTO BANDEIRA,CM,MUNICIPAL,www.pintobandeira.rs.leg.br,PINTO BANDEIRA,4314548
88071,CM DE QUATRO IRMÃOS,CM,MUNICIPAL,www.quatroirmaos.rs.leg.br,QUATRO IRMÃOS,4315313
88072,CM DE ROLADOR,CM,MUNICIPAL,www.camararolador.rs.gov.br,ROLADOR,4315958
88073,CM DE SANTA CECÍLIA DO SUL,CM,MUNICIPAL,www.camarasantaceciliadosul.rs.gov.br,SANTA CECÍLIA DO SUL,4316733
